p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	35.6465960050838	0.13	0.122	0	Neuron	Syt2
0	35.6002867622492	0.102	0.101	0	Neuron	Gm26883
0	35.4931642663331	0.28	0.092	0	Neuron	Hs3st2
0	35.4914518269868	0.206	0.115	0	Neuron	Klhl1
0	35.2883655126842	0.486	0.093	0	Neuron	Nrg1
0	35.2040299178012	0.106	0.005	0	Neuron	Gm45587
0	35.1256053670521	0.144	0.022	0	Neuron	Igfn1
0	34.6421982743045	0.457	0.277	0	Neuron	Il1rapl1
0	34.5909542182243	0.526	0.052	0	Neuron	Ptprd
0	34.5181323714182	0.21	0.022	0	Neuron	Htr2a
0	34.3574804251039	0.109	0.049	0	Neuron	Rgs9
0	33.9086960231968	0.169	0.124	0	Neuron	Parm1
0	33.807507678965	0.412	0.052	0	Neuron	Hcn1
0	33.4052096416025	0.168	0.025	0	Neuron	Otof
0	33.3415297697127	0.094	0.165	0	Neuron	Ttn
0	33.21214636271	0.296	0.065	0	Neuron	Sdk2
0	33.1919610430707	0.419	0.023	0	Neuron	Cdh12
0	33.0748944260967	0.156	0.162	0	Neuron	Alk
0	32.78405462163	0.116	0.093	0	Neuron	9330158H04Rik
0	32.675089738196	0.188	0.012	0	Neuron	1700016P03Rik
0	32.6318277304809	0.275	0.073	0	Neuron	Zfp804a
0	32.4891559669859	0.144	0.043	0	Neuron	Htr2c
0	32.2617673873479	0.111	0.027	0	Neuron	AC171111.1
0	32.2553005938279	0.13	0.16	0	Neuron	Qrfpr
0	32.1958268736026	0.127	0.041	0	Neuron	4930467D21Rik
0	32.1152869556103	0.175	0.079	0	Neuron	Sema3e
0	31.9358232598292	0.256	0.148	0	Neuron	Slc44a5
0	31.2655913027297	0.168	0.173	0	Neuron	Chst8
0	31.1481527146731	0.11	0.013	0	Neuron	Dlx6os1
0	31.1193911984544	0.16	0.059	0	Neuron	Btbd11
0	31.101430860249	0.179	0.103	0	Neuron	AC164314.1
0	30.759166608348	0.231	0.052	0	Neuron	Chrna7
0	30.716398025437	0.163	0.091	0	Neuron	Cpa6
0	30.5346595891895	0.188	0.138	0	Neuron	Kcnip1
0	30.3823952665663	0.236	0.082	0	Neuron	Pcp4
0	30.0878767337398	0.237	0.285	0	Neuron	Tle4
0	30.0150836201838	0.103	0.022	0	Neuron	Plk5
0	29.9751491679608	0.199	0.046	0	Neuron	Kcnmb2
0	29.8244486983806	0.202	0.06	0	Neuron	Rxfp1
0	29.5688363040138	0.205	0.09	0	Neuron	Ntng2
0	29.4465064568441	0.115	0.17	0	Neuron	Pde1c
0	29.2368872404251	0.42	0.107	0	Neuron	Chsy3
0	28.8468431007598	0.122	0.29	0	Neuron	Postn
0	28.76935321462	0.143	0.054	0	Neuron	Htr4
0	28.280589947524	0.094	0.1	0	Neuron	Elfn1
0	27.9469731481252	0.116	0.043	0	Neuron	Myh8
0	27.8971175115474	0.124	0.054	0	Neuron	9630002D21Rik
0	27.8548143178509	0.172	0.053	0	Neuron	Gm26673
0	27.8440695583583	0.163	0.007	0	Neuron	Scn9a
0	27.7021962690989	0.124	0.042	0	Neuron	Syt6
0	27.6470383844155	0.275	0.064	0	Neuron	Fras1
0	27.5611262489391	0.567	0.04	0	Neuron	Phactr1
0	27.4737889429212	0.392	0.058	0	Neuron	Gria1
0	27.3422238140799	0.129	0.057	0	Neuron	Inhba
0	27.1513885532195	0.221	0.137	0	Neuron	Adra1a
0	27.0340780814978	0.142	0.02	0	Neuron	Gad2
0	26.9590445557579	0.262	0.066	0	Neuron	Plcxd3
0	26.9040514911941	0.135	0.128	0	Neuron	4933411E02Rik
0	26.593631372254	0.102	0.188	0	Neuron	Plch1
0	26.3631432958579	0.14	0.025	0	Neuron	Gm26905
0	26.3233904732222	0.268	0.049	0	Neuron	Cntnap4
0	26.1438529841701	0.076	0.182	0	Neuron	Gabrg1
0	25.6963394297265	0.554	0.037	0	Neuron	Celf2
0	25.6585550082536	0.146	0.015	0	Neuron	Cpne7
0	25.631314759067	0.227	0.144	0	Neuron	Ntng1
0	25.4173030267882	0.126	0.185	0	Neuron	Ntf3
0	25.3389578920517	0.177	0.023	0	Neuron	Gm46102
0	25.2983975333268	0.12	0.054	0	Neuron	Gad1
0	25.2530604670017	0.196	0.234	0	Neuron	Wls
0	25.1748397804081	0.102	0.203	0	Neuron	Pappa2
0	25.0995005558004	0.262	0.079	0	Neuron	Hs3st5
0	24.987533480324	0.115	0.071	0	Neuron	St8sia2
0	24.9672935673383	0.44	0.054	0	Neuron	Chrm3
0	24.9013526696116	0.244	0.23	0	Neuron	Mtss1
0	24.6864258158677	0.126	0.098	0	Neuron	Lypd6b
0	24.6026985956342	0.105	0.046	0	Neuron	Dnase1l3
0	24.5998603456409	0.386	0.045	0	Neuron	Unc5d
0	24.5906409793863	0.121	0.067	0	Neuron	Col24a1
0	24.4304413220912	0.226	0.106	0	Neuron	Pcdha1
0	24.3702965500867	0.219	0.062	0	Neuron	P3h2
0	24.3684080547606	0.171	0.071	0	Neuron	Gpr176
0	24.3678387753354	0.168	0.031	0	Neuron	Pld5
0	24.1835533703467	0.075	0.138	0	Neuron	Drd3
0	24.131722841205	0.242	0.472	0	Neuron	Trps1
0	23.7798505588564	0.127	0.039	0	Neuron	Gm765
0	23.7120498843979	0.211	0.042	0	Neuron	Gm10754
0	23.7056608319398	0.155	0.108	0	Neuron	Cntnap3
0	23.515627250714	0.311	0.566	0	Neuron	Mir99ahg
0	23.4347265722122	0.203	0.17	0	Neuron	Pdgfc
0	23.414386787233	0.055	0.13	0	Neuron	Grpr
0	23.3775521092024	0.172	0.099	0	Neuron	Adamts18
0	23.3349334270667	0.194	0.207	0	Neuron	Grin3a
0	23.1959071029458	0.308	0.256	0	Neuron	Cdh13
0	23.1957835005824	0.12	0.074	0	Neuron	Chst9
0	23.1757255380475	0.152	0.085	0	Neuron	Angpt1
0	22.7623043922154	0.05	0.171	0	Neuron	Npas1
0	22.7383624311355	0.44	0.062	0	Neuron	Etl4
0	22.4099768239353	0.152	0.163	0	Neuron	A330093E20Rik
0	22.3155426497056	0.079	0.154	0	Neuron	Eya4
0	22.1934263583943	0.596	0.056	0	Neuron	Nrg3
0	22.080998655591	0.091	0.213	0	Neuron	Spink13
0	21.2546487182723	0.475	0.197	0	Neuron	Ccser1
0	21.1876126532692	0.288	0.581	0	Neuron	mt-Nd2
0	21.1361559218597	0.107	0.04	0	Neuron	Gm45455
0	21.006739810731	0.181	0.067	0	Neuron	Gm32647
0	21.0043978858371	0.201	0.101	0	Neuron	Coro6
0	20.9851002799979	0.285	0.318	0	Neuron	Meis2
0	20.784648684419	0.097	0.183	0	Neuron	Tmc1
0	20.6502462498444	0.417	0.124	0	Neuron	Gpr158
0	20.6362268737042	0.185	0.107	0	Neuron	Tcerg1l
0	20.6342026035237	0.217	0.09	0	Neuron	Pou6f2
0	20.6295883380755	0.153	0.108	0	Neuron	C77080
0	20.4672038921309	0.105	0.057	0	Neuron	Abi3bp
0	20.4567420667621	0.446	0.083	0	Neuron	Cacna2d3
0	20.3321670113931	0.48	0.06	0	Neuron	Car10
0	20.2685037293202	0.125	0.119	0	Neuron	Vwc2
0	20.2176098056019	0.139	0.085	0	Neuron	Clba1
0	20.1599785325881	0.276	0.183	0	Neuron	Nkain3
0	20.1113708011933	0.28	0.085	0	Neuron	Kcnab1
0	20.000288923425	0.216	0.13	0	Neuron	Gm28175
0	19.9004560217141	0.238	0.22	0	Neuron	Inpp4b
0	19.6826055243019	0.417	0.051	0	Neuron	Nyap2
0	19.6537518334718	0.232	0.101	0	Neuron	Ccbe1
0	19.6502190853785	0.251	0.374	0	Neuron	Zfpm2
0	19.3749437951737	0.392	0.105	0	Neuron	Cacnb2
0	19.1927797868647	0.086	0.113	0	Neuron	Baiap3
0	18.8132865914767	0.492	0.047	0	Neuron	Lingo2
0	18.7287628672259	0.465	0.119	0	Neuron	Agbl4
0	18.6703081233839	0.143	0.207	0	Neuron	Cxcr5
0	18.5360673460615	0.472	0.075	0	Neuron	Kcnq5
0	18.4884139723286	0.194	0.174	0	Neuron	Hspa8
0	18.4790496993121	0.39	0.179	0	Neuron	Epha5
0	18.464311417669	0.097	0.314	0	Neuron	Lmcd1
0	18.2009863429128	0.15	0.306	0	Neuron	Tshz2
0	18.0631612102614	0.193	0.169	0	Neuron	Adcy5
0	18.054625248522	0.337	0.499	0	Neuron	Nfib
0	17.7291837181022	0.435	0.146	0	Neuron	Negr1
0	17.7157956951988	0.112	0.058	0	Neuron	Rerg
0	17.6330442119865	0.42	0.065	0	Neuron	Cntn3
0	17.6104091672763	0.208	0.05	0	Neuron	Myo5c
0	17.3579441922131	0.453	0.266	0	Neuron	Rgs7
0	17.1381912445392	0.571	0.021	0	Neuron	Meg3
0	16.8004519985505	0.472	0.126	0	Neuron	Dab1
0	16.7097229265378	0.053	0.347	0	Neuron	Homer3
0	16.7036277762033	0.527	0.032	0	Neuron	Dlgap2
0	16.4961654597213	0.318	0.021	0	Neuron	Banf2
0	16.4807463096627	0.396	0.193	0	Neuron	Dpp6
0	16.360386678951	0.577	0.047	0	Neuron	Dlg2
0	16.2411518175164	0.119	0.115	0	Neuron	Cacna2d2
0	16.0615735744048	0.172	0.226	0	Neuron	Itgb8
0	15.9352950661114	0.216	0.066	0	Neuron	Kctd8
0	15.8772349084026	0.194	0.181	0	Neuron	Gm2164
0	15.8750056674933	0.168	0.18	0	Neuron	Etv1
0	15.8139755938784	0.433	0.128	0	Neuron	Kcnb2
0	15.7756224199713	0.109	0.164	0	Neuron	Lama3
0	15.7294077991414	0.48	0.303	0	Neuron	Dmd
0	15.6976248920385	0.119	0.141	0	Neuron	Gng7
0	15.4354730429368	0.118	0.275	0	Neuron	Fam163a
0	15.3196656527419	0.231	0.056	0	Neuron	Robo3
0	15.1270087125854	0.061	0.204	0	Neuron	Frem1
0	14.777282097293	0.41	0.097	0	Neuron	5730522E02Rik
0	14.6740642157184	0.465	0.201	0	Neuron	Dlgap1
0	14.5304321830104	0.401	0.131	0	Neuron	Slc2a13
0	14.5119750618286	0.089	0.156	0	Neuron	Adgrv1
0	14.450059118734	0.455	0.169	0	Neuron	Gria4
0	14.0453279438235	0.159	0.123	0	Neuron	Ankfn1
0	14.0216752575959	0.19	0.106	0	Neuron	Adamts16
0	13.9796001391284	0.156	0.114	0	Neuron	Vat1l
0	13.9740118987893	0.473	0.119	0	Neuron	Cacna2d1
0	13.9658059141731	0.406	0.095	0	Neuron	Garnl3
0	13.8793424278021	0.118	0.126	0	Neuron	Hmga2
0	13.7851125834767	0.12	0.114	0	Neuron	Lypd1
0	13.7458918712614	0.419	0.036	0	Neuron	Fstl4
0	13.7042087551756	0.473	0.375	0	Neuron	Magi2
0	13.6727008236509	0.447	0.065	0	Neuron	Clstn2
0	13.4402356123769	0.446	0.097	0	Neuron	Khdrbs3
0	13.340168165569	0.214	0.151	0	Neuron	Grik1
0	13.1583696974711	0.474	0.116	0	Neuron	Grm5
0	13.0185788953703	0.205	0.323	0	Neuron	Srgap1
0	13.0007569827958	0.054	0.206	0	Neuron	Meis1
0	12.9584568720662	0.177	0.016	0	Neuron	Gm13629
0	12.9573799321427	0.27	0.061	0	Neuron	AC161438.1
0	12.5694812396327	0.599	0.026	0	Neuron	Syt1
0	12.1497079698351	0.429	0.066	0	Neuron	Celf4
0	12.1375979519553	0.564	0.033	0	Neuron	Grin2a
0	12.1108732093597	0.146	0.167	0	Neuron	Adra1b
0	12.0267659906472	0.147	0.152	0	Neuron	Gm36723
0	12.0160552775932	0.445	0.279	0	Neuron	Kcnd2
0	11.9205453647192	0.12	0.188	0	Neuron	B3gat2
0	11.8809042004998	0.152	0.086	0	Neuron	Whrn
0	11.8406830455627	0.133	0.183	0	Neuron	Gnb4
0	11.814628106022	0.198	0.163	0	Neuron	Pde9a
0	11.6954598216711	0.22	0.054	0	Neuron	Trpc6
0	11.6582052021219	0.488	0.048	0	Neuron	Erc2
0	11.585939112939	0.141	0.113	0	Neuron	Npnt
0	11.3383049197377	0.294	0.066	0	Neuron	Htr1f
0	11.3111257915712	0.078	0.259	0	Neuron	Pcsk6
0	11.2976437455579	0.428	0.091	0	Neuron	Klhl29
0	11.2700225635931	0.113	0.088	0	Neuron	9330185C12Rik
0	11.072577558991	0.188	0.071	0	Neuron	Gm32828
0	11.0518394229154	0.116	0.223	0	Neuron	BC006965
0	11.0427621799685	0.066	0.154	0	Neuron	2610307P16Rik
0	11.0020899428698	0.102	0.115	0	Neuron	Pde5a
0	10.9886852901939	0.382	0.102	0	Neuron	Gm26871
0	10.9792187894644	0.273	0.33	0	Neuron	Ttc28
0	10.9300019721356	0.111	0.19	0	Neuron	Dnah14
0	10.8743153286295	0.23	0.13	0	Neuron	Dpysl3
0	10.7365902914542	0.184	0.146	0	Neuron	AC141471.1
0	10.7298199732359	0.528	0.139	0	Neuron	Fgf14
0	10.7036522002677	0.331	0.547	0	Neuron	Grid2
0	10.6718001586894	0.253	0.038	0	Neuron	Bcl11b
0	10.6118374346463	0.214	0.049	0	Neuron	Exph5
0	10.5947028273338	0.192	0.683	0	Neuron	Zbtb20
0	10.5944110250973	0.164	0.272	0	Neuron	Ptch1
0	10.49138327328	0.424	0.161	0	Neuron	Brinp1
0	10.4649803902464	0.076	0.128	0	Neuron	Gas1
0	10.4397918100159	0.129	0.093	0	Neuron	Fndc1
0	10.4372658437314	0.235	0.322	0	Neuron	Tox
0	10.3049873769605	0.393	0.102	0	Neuron	Robo2
0	10.2416743343855	0.106	0.066	0	Neuron	Col15a1
0	10.1630910076393	0.503	0.284	0	Neuron	Opcml
0	10.1230998315269	0.501	0.093	0	Neuron	Rims1
0	10.0935762152191	0.149	0.154	0	Neuron	Met
0	10.0142141118323	0.126	0.032	0	Neuron	Nos1
0	9.96971657087605	0.429	0.234	0	Neuron	March1
0	9.88308261810068	0.593	0.226	0	Neuron	Csmd1
0	9.84467297909499	0.426	0.068	0	Neuron	Ano3
0	9.82271383978922	0.113	0.064	0	Neuron	Ngf
0	9.66455846726626	0.413	0.186	0	Neuron	Pam
0	9.63604100589969	0.13	0.088	0	Neuron	Gm3005
0	9.57332265865259	0.26	0.078	0	Neuron	Lmo3
0	9.42867343663155	0.157	0.034	0	Neuron	Reln
0	9.36972037754156	0.417	0.179	0	Neuron	Macrod2
0	9.19820963645694	0.167	0.166	0	Neuron	Adamts2
0	9.16130175954577	0.313	0.423	0	Neuron	Gpc6
0	9.14956099307846	0.469	0.164	0	Neuron	Gria3
0	8.97016202800672	0.402	0.052	0	Neuron	Caln1
0	8.95764104594768	0.253	0.168	0	Neuron	Smad3
0	8.93545814644523	0.466	0.125	0	Neuron	Lrfn5
0	8.87176455618658	0.156	0.227	0	Neuron	Bmpr1b
0	8.76417744851466	0.083	0.196	0	Neuron	Syne3
0	8.49964679209567	0.439	0.158	0	Neuron	R3hdm1
0	8.42382098694808	0.284	0.07	0	Neuron	Gnal
0	8.36430994527574	0.483	0.081	0	Neuron	Camk2a
0	8.33396908907857	0.112	0.156	0	Neuron	Dkk2
0	8.28937738049233	0.473	0.046	0	Neuron	Kctd16
0	8.18787688858746	0.505	0.161	0	Neuron	Dpp10
0	8.06951281735182	0.396	0.149	0	Neuron	Pex5l
0	8.05864152810057	0.119	0.071	0	Neuron	Gm41414
0	8.05715024937709	0.286	0.184	0	Neuron	Nectin3
0	7.97088900960592	0.306	0.19	0	Neuron	Ptchd4
0	7.95837638229838	0.122	0.048	0	Neuron	C130073E24Rik
0	7.92238722232963	0.045	0.12	0	Neuron	Prox1
0	7.89500292740907	0.451	0.158	0	Neuron	Xkr4
0	7.8645178677051	0.246	0.106	0	Neuron	Gm45881
0	7.83236108976999	0.426	0.113	0	Neuron	Mef2c
0	7.76521873604878	0.148	0.048	0	Neuron	Rab3b
0	7.72826142154055	0.406	0.06	0	Neuron	Slit3
0	7.60751907979698	0.093	0.212	0	Neuron	Rnf43
0	7.4099615124817	0.126	0.134	0	Neuron	Cdk6
0	7.3971998185873	0.204	0.05	0	Neuron	Gfra2
0	7.37927075815472	0.18	0.255	0	Neuron	Rreb1
0	7.35717817879208	0.117	0.134	0	Neuron	Gna14
0	7.2640264342824	0.316	0.161	0	Neuron	Grik3
0	7.07130858234986	0.547	0.056	0	Neuron	Arpp21
0	7.06459613651242	0.154	0.204	0	Neuron	Pbx3
0	7.00017120018671	0.16	0.127	0	Neuron	Foxp2
0	6.93243341215864	0.391	0.034	0	Neuron	Srrm4
0	6.90968569088714	0.196	0.16	0	Neuron	Hunk
0	6.8537889505238	0.117	0.077	0	Neuron	Arhgap25
0	6.77220972841026	0.221	0.014	0	Neuron	Cpne9
0	6.76733144261283	0.255	0.122	0	Neuron	Kif26b
0	6.61504217959636	0.226	0.3	0	Neuron	Spon1
0	6.57523796033232	0.163	0.151	0	Neuron	Arhgap6
0	6.46368493680083	0.434	0.318	0	Neuron	Cadm2
0	6.44227560425202	0.186	0.142	0	Neuron	Matn2
0	6.39229684155362	0.49	0.062	0	Neuron	Cnksr2
0	6.37882723067323	0.108	0.109	0	Neuron	Stac
0	6.36553741572555	0.128	0.096	0	Neuron	Plagl1
0	6.33758374212235	0.051	0.139	0	Neuron	Frem2
0	6.09316790223994	0.242	0.574	0	Neuron	She
0	6.07178060570348	0.128	0.17	0	Neuron	Prrg1
0	6.03763184365982	0.088	0.238	0	Neuron	Adamts6
0	6.01106727616371	0.202	0.31	0	Neuron	Gse1
0	5.99751037299696	0.212	0.356	0	Neuron	Rorb
0	5.90014412594652	0.478	0.041	0	Neuron	Tenm4
0	5.89948201521995	0.102	0.234	0	Neuron	Rbm20
0	5.87780796957218	0.454	0.219	0	Neuron	Sntg1
0	5.86398332229512	0.525	0.153	0	Neuron	Fam155a
0	5.85258141067225	0.515	0.065	0	Neuron	Grm7
0	5.8074634365548	0.245	0.163	0	Neuron	Cep112
0	5.69620721585543	0.42	0.357	0	Neuron	Gm26917
0	5.60200877927897	0.451	0.048	0	Neuron	Zfp385b
0	5.44730897946267	0.252	0.065	0	Neuron	Sema3a
0	5.34183427359175	0.123	0.084	0	Neuron	Gm16976
0	5.29093782876718	0.166	0.382	0	Neuron	Unc13c
0	5.28030769126051	0.174	0.166	0	Neuron	Deptor
0	5.06893212725211	0.255	0.073	0	Neuron	Adamts3
0	5.0386919787104	0.14	0.103	0	Neuron	Sulf1
0	4.99189732098863	0.13	0.201	0	Neuron	Filip1
0	4.94327586909114	0.108	0.346	0	Neuron	Rbms2
0	4.93639561156041	0.137	0.223	0	Neuron	Fat1
0	4.8568368938106	0.2	0.053	0	Neuron	Ptpru
0	4.85247599058105	0.056	0.144	0	Neuron	Gdpd2
0	4.85241731246789	0.223	0.218	0	Neuron	AC133601.1
0	4.82186018907467	0.457	0.218	0	Neuron	Kcnq3
0	4.74954468524312	0.103	0.07	0	Neuron	Neb
0	4.73514408049358	0.534	0.097	0	Neuron	Kcnma1
0	4.69753338479418	0.162	0.112	0	Neuron	Gm12631
0	4.6396131510122	0.26	0.438	0	Neuron	Zmiz1
0	4.54879027900635	0.368	0.574	0	Neuron	Gphn
0	4.4881990611883	0.144	0.039	0	Neuron	Col4a4
0	4.45418355077675	0.504	0.035	0	Neuron	Rbfox3
0	4.30786273367416	0.232	0.069	0	Neuron	Dpysl5
0	4.26386956106807	0.603	0.022	0	Neuron	Snhg11
0	4.2355220149256	0.132	0.257	0	Neuron	Cd44
0	4.17571769264157	0.058	0.186	0	Neuron	Fam107b
0	4.12600982874853	0.084	0.202	0	Neuron	Pla2g7
0	4.04674258488015	0.428	0.029	0	Neuron	Kcnh1
0	4.01909670383177	0.175	0.083	0	Neuron	Mdga1
0	3.99816270769719	0.192	0.147	0	Neuron	Afap1
0	3.7200477727455	0.076	0.221	0	Neuron	Car8
0	3.62277953984422	0.083	0.197	0	Neuron	Epb41l4a
0	3.62176606919536	0.06	0.158	0	Neuron	Gm44593
0	3.61817870390438	0.334	0.462	0	Neuron	Klf12
0	3.57594546560819	0.301	0.084	0	Neuron	Atp2b4
0	3.30439450605093	0.043	0.138	0	Neuron	Tnc
0	3.28362086433004	0.253	0.221	0	Neuron	Nrp1
0	3.236573205873	0.11	0.155	0	Neuron	Gm49164
0	3.22307427849704	0.132	0.104	0	Neuron	Rarb
0	3.10326663617472	0.061	0.183	0	Neuron	Pax6
0	3.08600184339192	0.263	0.617	0	Neuron	Zeb1
0	3.07264262807369	0.096	0.102	0	Neuron	Nr1h4
0	3.00655215265121	0.238	0.2	0	Neuron	Ubash3b
0	2.9845232154759	0.196	0.42	0	Neuron	Ptprm
0	2.97184771569607	0.121	0.218	0	Neuron	Tpx2
0	2.95242872662672	0.096	0.123	0	Neuron	Kcnh8
0	2.92351361410874	0.513	0.296	0	Neuron	Anks1b
0	2.89738643636127	0.103	0.09	0	Neuron	Ost4
0	2.74986441270567	0.191	0.092	0	Neuron	Nhs
0	2.63695738832298	0.145	0.019	0	Neuron	Smoc2
0	2.62692182049447	0.12	0.066	0	Neuron	Tll1
0	2.54400759924256	0.331	0.469	0	Neuron	Wwox
0	2.48062805655621	0.182	0.114	0	Neuron	Zbtb7c
0	2.4405879169057	0.142	0.028	0	Neuron	Vmn2r-ps87
0	2.36431001060322	0.2	0.252	0	Neuron	Mitf
0	2.33334322878628	0.297	0.165	0	Neuron	Igsf21
0	2.22394677219617	0.431	0.311	0	Neuron	Dscam
0	1.97321012108658	0.186	0.048	0	Neuron	4921539H07Rik
0	1.96063279955296	0.149	0.241	0	Neuron	Phf21b
0	1.95195332553632	0.151	0.134	0	Neuron	Sncaip
0	1.94853759992755	0.075	0.209	0	Neuron	Ttf2
0	1.93707674976778	0.169	0.151	0	Neuron	Bmper
0	1.93457254468913	0.204	0.085	0	Neuron	Il1rapl2
0	1.88536645807348	0.385	0.125	0	Neuron	Bc1
0	1.80501378506573	0.184	0.046	0	Neuron	Dnah9
0	1.75294879761126	0.061	0.202	0	Neuron	Adamtsl5
0	1.74328592140693	0.305	0.104	0	Neuron	Hs6st2
0	1.70506524748781	0.208	0.15	0	Neuron	Zfhx4
0	1.67693166840542	0.109	0.056	0	Neuron	Gm45341
0	1.62912607715724	0.442	0.199	0	Neuron	Lrrtm3
0	1.57801191112977	0.111	0.088	0	Neuron	Bfsp1
0	1.52313794781585	0.14	0.108	0	Neuron	Col11a1
0	1.50353017069914	0.115	0.079	0	Neuron	D130079A08Rik
0	1.45041895659398	0.425	0.123	0	Neuron	Rasgrf1
0	1.43960766255715	0.121	0.14	0	Neuron	Pappa
0	1.43470117342293	0.102	0.173	0	Neuron	Npsr1
0	1.26513688180003	0.287	0.409	0	Neuron	Tmtc2
0	1.21598261903111	0.241	0.213	0	Neuron	Cyp7b1
0	1.08135862300676	0.126	0.122	0	Neuron	Armc3
0	1.05977056888683	0.514	0.085	0	Neuron	Pcsk2
0	1.01638900803931	0.085	0.272	0	Neuron	Kcnj10
0	0.98021553190987	0.28	0.295	0	Neuron	Ghr
0	0.867714675912232	0.215	0.09	0	Neuron	Adamtsl1
0	0.849275110609426	0.121	0.097	0	Neuron	Gm19046
0	0.782547273043058	0.135	0.295	0	Neuron	Tanc1
0	0.692315893106752	0.3	0.203	0	Neuron	Plppr1
0	0.668235103049458	0.281	0.18	0	Neuron	Pip5k1b
0	0.623108644931094	0.1	0.038	0	Neuron	Gm12153
0	0.61732955944467	0.236	0.365	0	Neuron	Utrn
0	0.45823486004938	0.23	0.314	0	Neuron	Igsf11
0	0.327715128379651	0.137	0.248	0	Neuron	Nxph1
0	0.320766132155743	0.218	0.231	0	Neuron	Dpyd
0	0.293059748072992	0.163	0.098	0	Neuron	AC113458.1
2.11308967142594e-302	11.3049888383952	0.105	0.142	6.33926901427781e-299	Neuron	Cpm
8.20305789985574e-297	10.0304685538934	0.4	0.031	2.46091736995672e-293	Neuron	Slc35f4
2.75428727328618e-293	5.54600669333993	0.087	0.218	8.26286181985854e-290	Neuron	Sntb1
1.72663820146516e-286	3.63151806840905	0.079	0.137	5.17991460439547e-283	Neuron	Nox4
3.49099238236915e-285	35.6714771357136	0.271	0.115	1.04729771471075e-281	Neuron	Cdh4
9.80879954648903e-280	0.788278824834116	0.297	0.26	2.94263986394671e-276	Neuron	Dner
7.6935561912119e-279	12.4852305476252	0.307	0.107	2.30806685736357e-275	Neuron	Iqgap2
2.39713310684329e-272	6.08055440192573	0.113	0.229	7.19139932052988e-269	Neuron	Lgr6
