p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.51294518965661e-279	3.50441707782205	0.18	0.052	7.53883556896984e-276	Oligodendrocyte	Ldlrap1
8.19827052656207e-274	2.38173453742773	0.142	0.111	2.45948115796862e-270	Oligodendrocyte	Gm45783
2.5532183001472e-273	5.33407194776614	0.479	0.265	7.65965490044159e-270	Oligodendrocyte	Igsf11
4.72344950333565e-270	2.62599709141608	0.154	0.028	1.41703485100069e-266	Oligodendrocyte	Gm29927
5.19449512653582e-263	1.15974611399658	0.158	0.221	1.55834853796075e-259	Oligodendrocyte	Apoe
7.369453880915e-263	5.72875521838113	0.397	0.057	2.2108361642745e-259	Oligodendrocyte	Cpm
1.5834329647539e-261	11.882632830062	0.396	0.196	4.7502988942617e-258	Oligodendrocyte	Gng12
8.57258686098454e-253	33.4577637621239	0.517	0.075	2.57177605829536e-249	Oligodendrocyte	Sec14l5
2.25679705804682e-247	6.15999783136147	0.263	0.067	6.77039117414047e-244	Oligodendrocyte	Gm816
7.44227133816748e-247	22.7168957035363	0.532	0.311	2.23268140145024e-243	Oligodendrocyte	Lcorl
1.852744057758e-245	2.42021723019899	0.089	0.103	5.55823217327401e-242	Oligodendrocyte	C1ql1
1.46693278991677e-244	0.738698286812472	0.132	0.078	4.40079836975032e-241	Oligodendrocyte	Susd5
4.8532426359994e-240	3.13682602085043	0.33	0.227	1.45597279079982e-236	Oligodendrocyte	Rasgef1b
7.65267264576538e-239	6.75385117913876	0.469	0.089	2.29580179372961e-235	Oligodendrocyte	Plekhg3
1.66933403585129e-238	11.4087223026484	0.578	0.356	5.00800210755388e-235	Oligodendrocyte	Prickle2
9.90554852414616e-238	0.628181446904314	0.178	0.084	2.97166455724385e-234	Oligodendrocyte	Rhog
2.68344299171208e-237	9.76014138328254	0.387	0.067	8.05032897513623e-234	Oligodendrocyte	Cacna2d4
2.97238804542088e-237	0.687457870803577	0.434	0.261	8.91716413626265e-234	Oligodendrocyte	Pcdhga1
2.46339316483086e-235	8.32638609668659	0.595	0.375	7.39017949449257e-232	Oligodendrocyte	Fmnl2
5.40274866912254e-235	0.624579171539843	0.161	0.105	1.62082460073676e-231	Oligodendrocyte	Rbpjl
9.33281141693964e-234	6.50663803966608	0.159	0.134	2.79984342508189e-230	Oligodendrocyte	Gm13293
2.40016316043033e-233	30.5085354083064	0.186	0.097	7.20048948129099e-230	Oligodendrocyte	Gm36988
4.83882119671494e-232	8.95088872758553	0.476	0.096	1.45164635901448e-228	Oligodendrocyte	Gm20425
4.94108218444047e-231	5.04204477882681	0.197	0.095	1.48232465533214e-227	Oligodendrocyte	AC103939.1
1.86472991474892e-229	0.801742091378898	0.081	0.114	5.59418974424677e-226	Oligodendrocyte	AC133525.2
1.31486538210137e-227	12.2017405243765	0.606	0.214	3.94459614630412e-224	Oligodendrocyte	Cdh20
3.13850275424618e-227	6.37492236197255	0.174	0.104	9.41550826273854e-224	Oligodendrocyte	Cdc42ep1
1.99095577925142e-226	21.403932054806	0.49	0.077	5.97286733775425e-223	Oligodendrocyte	Cnp
1.01698399243226e-225	21.9865913647355	0.267	0.11	3.05095197729677e-222	Oligodendrocyte	9330111N05Rik
4.78612014026163e-225	3.30579105584253	0.145	0.115	1.43583604207849e-221	Oligodendrocyte	Gm41492
1.75212677335578e-224	8.83043773576242	0.509	0.234	5.25638032006735e-221	Oligodendrocyte	Clmn
1.08272951006863e-223	2.49379574013353	0.183	0.075	3.24818853020589e-220	Oligodendrocyte	Trpv4
4.39489831552154e-223	9.97328772988842	0.638	0.37	1.31846949465646e-219	Oligodendrocyte	Foxn3
1.46928043710056e-217	2.15113034352305	0.314	0.097	4.40784131130167e-214	Oligodendrocyte	Bche
3.71083773769317e-217	18.6903515794405	0.555	0.089	1.11325132130795e-213	Oligodendrocyte	Gm10863
8.7614767360076e-217	2.99271463061145	0.24	0.068	2.62844302080228e-213	Oligodendrocyte	Rab7b
3.91014358824372e-216	6.48865254269126	0.146	0.084	1.17304307647312e-212	Oligodendrocyte	Evi2a
1.01536859970825e-215	3.08965230129908	0.493	0.225	3.04610579912476e-212	Oligodendrocyte	Usp54
9.39175865266313e-214	13.4445172289257	0.515	0.325	2.81752759579894e-210	Oligodendrocyte	2610035D17Rik
9.82959673142022e-212	40.667635962268	0.571	0.144	2.94887901942607e-208	Oligodendrocyte	Tns3
7.09261133811149e-205	10.6961846771267	0.387	0.245	2.12778340143345e-201	Oligodendrocyte	Arap2
1.36379879512832e-203	0.485118208442017	0.719	0.447	4.09139638538496e-200	Oligodendrocyte	mt-Atp8
3.53813757231682e-199	12.4265251357013	0.199	0.071	1.06144127169505e-195	Oligodendrocyte	Bace2
7.69654944530302e-199	4.29135619983538	0.201	0.091	2.3089648335909e-195	Oligodendrocyte	Plekhf1
1.0526515289126e-195	28.2482587479138	0.203	0.07	3.15795458673779e-192	Oligodendrocyte	Nipal4
2.04459001640848e-195	15.2682461013848	0.437	0.087	6.13377004922544e-192	Oligodendrocyte	Pstpip2
3.3571154489128e-194	9.48808331818114	0.224	0.081	1.00713463467384e-190	Oligodendrocyte	Depdc1b
1.00889414639661e-193	1.67179979877351	0.357	0.163	3.02668243918984e-190	Oligodendrocyte	St6gal1
5.62212658236952e-193	0.833092904701616	0.123	0.08	1.68663797471085e-189	Oligodendrocyte	Slc25a45
1.20234126973484e-192	11.2154976467374	0.26	0.208	3.60702380920453e-189	Oligodendrocyte	Man1a
2.85375990824885e-192	1.94326997763483	0.113	0.087	8.56127972474656e-189	Oligodendrocyte	Tst
1.1625434638283e-190	4.22130345628756	0.15	0.1	3.4876303914849e-187	Oligodendrocyte	C230035I16Rik
1.86163794968686e-189	9.64899581144456	0.195	0.118	5.58491384906058e-186	Oligodendrocyte	Gjb1
2.27666448112885e-189	4.21613544558374	0.177	0.112	6.82999344338654e-186	Oligodendrocyte	Efhd1
1.78394349663706e-188	0.881965406552908	0.137	0.108	5.35183048991119e-185	Oligodendrocyte	Zic3
3.28482434234316e-188	5.50940922165314	0.268	0.113	9.85447302702947e-185	Oligodendrocyte	Crybg3
2.27666978260615e-184	1.11875321585436	0.559	0.285	6.83000934781845e-181	Oligodendrocyte	Myo6
8.36946682072942e-184	0.576574630290395	0.323	0.164	2.51084004621883e-180	Oligodendrocyte	Rassf8
1.58978235184203e-182	29.0788692536105	0.353	0.115	4.76934705552609e-179	Oligodendrocyte	Arrdc3
2.76129204876243e-182	0.74908594949558	0.276	0.146	8.2838761462873e-179	Oligodendrocyte	Lrmda
8.80429814169555e-176	8.68627626038661	0.319	0.16	2.64128944250867e-172	Oligodendrocyte	Pik3r3
1.32711905787363e-175	1.00773686265568	0.583	0.385	3.98135717362089e-172	Oligodendrocyte	Gnao1
2.0328603524604e-174	6.32500095007366	0.556	0.125	6.09858105738121e-171	Oligodendrocyte	Chn2
9.17650621209406e-174	2.44497540203557	0.126	0.075	2.75295186362822e-170	Oligodendrocyte	Wdr72
4.01230220738315e-173	17.6988536260417	0.454	0.091	1.20369066221495e-169	Oligodendrocyte	Tmbim1
8.81743269930297e-172	1.60613892528049	0.15	0.094	2.64522980979089e-168	Oligodendrocyte	Ccdc152
2.78184642300444e-170	13.9279693759711	0.409	0.246	8.34553926901331e-167	Oligodendrocyte	Phyhipl
6.08330324650922e-169	1.1806260627247	0.138	0.093	1.82499097395277e-165	Oligodendrocyte	Gm34923
1.14819304134447e-168	22.5454930542503	0.183	0.096	3.44457912403341e-165	Oligodendrocyte	Hapln2
4.95099320931446e-166	6.0201592298291	0.18	0.076	1.48529796279434e-162	Oligodendrocyte	Cnmd
6.83704383984087e-165	1.30879199265815	0.152	0.039	2.05111315195226e-161	Oligodendrocyte	Bgn
1.58900537083146e-164	0.838782831449713	0.184	0.095	4.76701611249437e-161	Oligodendrocyte	S100a3
1.8964440009726e-163	7.61847386511715	0.202	0.083	5.68933200291781e-160	Oligodendrocyte	Gm48371
5.41555212234803e-163	13.9815304961121	0.185	0.115	1.62466563670441e-159	Oligodendrocyte	Neu4
3.4816998566792e-162	0.697116266858409	0.53	0.092	1.04450995700376e-158	Oligodendrocyte	Prkcq
3.23137259502834e-160	24.8497929915119	0.406	0.152	9.69411778508503e-157	Oligodendrocyte	Mpzl1
1.32892984944357e-159	7.02347988318794	0.23	0.132	3.9867895483307e-156	Oligodendrocyte	Cmtm5
1.90373739946163e-159	16.9927720570957	0.33	0.221	5.7112121983849e-156	Oligodendrocyte	Etv6
1.11729854700394e-153	0.452861372975569	0.188	0.064	3.35189564101183e-150	Oligodendrocyte	Vwf
1.62630353867923e-151	3.363036412027	0.235	0.118	4.87891061603769e-148	Oligodendrocyte	Cd82
5.91238278410619e-148	14.6594144167821	0.209	0.089	1.77371483523186e-144	Oligodendrocyte	Gm48508
7.92320018696095e-148	0.594090449453912	0.069	0.154	2.37696005608829e-144	Oligodendrocyte	Ddn
2.17814299349424e-146	3.37813812175484	0.134	0.085	6.53442898048273e-143	Oligodendrocyte	Cyp39a1
2.52515737691762e-146	4.25913698098706	0.218	0.151	7.57547213075285e-143	Oligodendrocyte	Itgb8
3.54898705952071e-146	2.40961285678175	0.182	0.088	1.06469611785621e-142	Oligodendrocyte	A930009A15Rik
8.20414428660656e-146	8.55984736595079	0.121	0.054	2.46124328598197e-142	Oligodendrocyte	Gm42825
8.54144004796211e-146	1.44854895518534	0.23	0.197	2.56243201438863e-142	Oligodendrocyte	Pcdhga10
5.01313945690249e-145	35.5189619364673	0.176	0.064	1.50394183707075e-141	Oligodendrocyte	Gm26834
2.08166381260149e-141	3.5854393706118	0.176	0.099	6.24499143780447e-138	Oligodendrocyte	Rexo5
2.89923420705126e-141	23.949827251275	0.423	0.14	8.69770262115377e-138	Oligodendrocyte	Adipor2
4.15453723606824e-141	9.96918118037323	0.207	0.111	1.24636117082047e-137	Oligodendrocyte	Gm36855
6.10579974079022e-141	8.47099395125336	0.541	0.071	1.83173992223707e-137	Oligodendrocyte	Cldn11
8.18657216877706e-141	4.22644612849817	0.152	0.111	2.45597165063312e-137	Oligodendrocyte	Traf4
2.077065433836e-140	0.643900287960843	0.264	0.367	6.23119630150799e-137	Oligodendrocyte	Maml2
2.52226953984755e-139	20.3181100214971	0.339	0.156	7.56680861954264e-136	Oligodendrocyte	Cdyl
1.22897581272579e-136	6.30836888131575	0.236	0.073	3.68692743817736e-133	Oligodendrocyte	Pla2g4a
2.88252319158066e-136	9.8965396625926	0.412	0.141	8.64756957474198e-133	Oligodendrocyte	Usp6nl
7.66524871687899e-136	6.13184850368102	0.23	0.125	2.2995746150637e-132	Oligodendrocyte	Tcf7l1
1.89586753067239e-134	11.8430506135093	0.428	0.144	5.68760259201718e-131	Oligodendrocyte	Kat2b
2.16091615491281e-134	17.6692074006551	0.507	0.055	6.48274846473844e-131	Oligodendrocyte	Elovl7
2.47782561509615e-134	8.23264055048519	0.333	0.066	7.43347684528844e-131	Oligodendrocyte	Dusp10
3.81326408224865e-134	7.22043661941765	0.226	0.072	1.1439792246746e-130	Oligodendrocyte	5033421B08Rik
1.30789776963036e-133	4.22814661212847	0.135	0.104	3.92369330889108e-130	Oligodendrocyte	Scd1
1.47982969695988e-133	3.31073739977558	0.146	0.096	4.43948909087964e-130	Oligodendrocyte	Syde1
3.2400387928989e-133	6.84005003446661	0.168	0.065	9.7201163786967e-130	Oligodendrocyte	Bmp4
6.71691673109073e-133	0.415438019797306	0.31	0.426	2.01507501932722e-129	Oligodendrocyte	Tnik
4.02511693619221e-132	35.464639377127	0.118	0.157	1.20753508085766e-128	Oligodendrocyte	Cemip2
9.3976144590562e-132	32.6634022615189	0.392	0.259	2.81928433771686e-128	Oligodendrocyte	Sema4d
1.51647971611058e-131	0.905133454651406	0.188	0.102	4.54943914833173e-128	Oligodendrocyte	Tcn2
2.14246875840039e-131	10.3843878675818	0.194	0.13	6.42740627520118e-128	Oligodendrocyte	BC034090
6.60641844104428e-131	22.5897074581514	0.166	0.093	1.98192553231328e-127	Oligodendrocyte	Gm44866
1.21426166346438e-128	1.47756095177776	0.12	0.149	3.64278499039315e-125	Oligodendrocyte	Gm32828
2.95088362236956e-126	3.7951307885312	0.527	0.171	8.85265086710869e-123	Oligodendrocyte	Rab31
8.93071247897244e-126	0.741961558654895	0.369	0.15	2.67921374369173e-122	Oligodendrocyte	Hip1r
1.92819411639253e-125	16.0521878929816	0.515	0.139	5.7845823491776e-122	Oligodendrocyte	Wipf1
2.14945010011231e-125	15.1345223585195	0.522	0.096	6.44835030033694e-122	Oligodendrocyte	Zfp488
8.75353733607649e-125	24.3550285644964	0.246	0.082	2.62606120082295e-121	Oligodendrocyte	Tmem88b
4.07425950305736e-123	24.9393854588722	0.351	0.101	1.22227785091721e-119	Oligodendrocyte	Nkain1
5.9588389925406e-123	34.6529248868001	0.499	0.359	1.78765169776218e-119	Oligodendrocyte	Fyn
1.34029987494972e-120	2.48921455923556	0.533	0.362	4.02089962484916e-117	Oligodendrocyte	Pard3
1.98421016125489e-120	4.71739947788137	0.221	0.088	5.95263048376466e-117	Oligodendrocyte	Olig1
2.18188582402905e-120	6.47593831543681	0.187	0.033	6.54565747208715e-117	Oligodendrocyte	Adssl1
3.39391839745862e-120	12.8144681194425	0.275	0.018	1.01817551923758e-116	Oligodendrocyte	Gm26747
4.21844937653152e-118	7.72922010955753	0.436	0.082	1.26553481295946e-114	Oligodendrocyte	Mal
6.65842112205931e-118	8.72707162738322	0.475	0.058	1.99752633661779e-114	Oligodendrocyte	Atp10b
4.15243307072795e-113	4.21489937033937	0.129	0.116	1.24572992121839e-109	Oligodendrocyte	Eci1
4.60171047881331e-113	14.6074833101292	0.517	0.092	1.38051314364399e-109	Oligodendrocyte	Mog
2.89305838001373e-112	16.190323274904	0.217	0.091	8.67917514004119e-109	Oligodendrocyte	4930420G21Rik
1.34955732181817e-110	17.1756561755241	0.398	0.102	4.04867196545452e-107	Oligodendrocyte	Gnb4
1.39055897315778e-110	9.84871061698096	0.465	0.069	4.17167691947335e-107	Oligodendrocyte	Ttyh2
2.92189950180978e-110	24.0388168473065	0.383	0.056	8.76569850542934e-107	Oligodendrocyte	A330049N07Rik
5.18524691141907e-110	13.4749698040769	0.494	0.098	1.55557407342572e-106	Oligodendrocyte	Tfeb
7.56456560766594e-110	0.610595507792077	0.34	0.278	2.26936968229978e-106	Oligodendrocyte	Cdh13
7.02707551162175e-109	11.1760506670507	0.158	0.127	2.10812265348653e-105	Oligodendrocyte	2310015A10Rik
2.60332374572927e-108	5.60602540796356	0.464	0.056	7.8099712371878e-105	Oligodendrocyte	Mcam
5.31700506383988e-108	7.22934345594064	0.302	0.071	1.59510151915196e-104	Oligodendrocyte	Atp8b1
6.48628439409334e-105	30.4730280629372	0.492	0.069	1.945885318228e-101	Oligodendrocyte	Adamts4
9.97154528373384e-105	8.37978327215205	0.397	0.103	2.99146358512015e-101	Oligodendrocyte	Mob3b
5.38149737369001e-104	33.5753088860062	0.378	0.311	1.614449212107e-100	Oligodendrocyte	Ust
8.84441524169678e-104	0.703220289664443	0.194	0.131	2.65332457250903e-100	Oligodendrocyte	Zfp395
2.1092321401738e-103	6.17060888730846	0.266	0.069	6.3276964205214e-100	Oligodendrocyte	Mx2
2.54426488707068e-100	0.986263211159518	0.399	0.105	7.63279466121204e-97	Oligodendrocyte	Tsc22d3
1.32964907106805e-99	7.35186137192521	0.269	0.102	3.98894721320416e-96	Oligodendrocyte	Parvb
3.89456227040577e-98	17.4110772600546	0.264	0.134	1.16836868112173e-94	Oligodendrocyte	Afap1l2
9.67683803649017e-98	14.4846627967215	0.425	0.09	2.90305141094705e-94	Oligodendrocyte	Lzts2
2.37669589667622e-97	4.84154882075495	0.095	0.109	7.13008769002867e-94	Oligodendrocyte	Plekha2
4.99815634102219e-97	2.78017623052927	0.228	0.127	1.49944690230666e-93	Oligodendrocyte	Olfml1
5.40438907493479e-97	3.24448253784938	0.149	0.108	1.62131672248044e-93	Oligodendrocyte	Hist1h2ap
9.35154545246325e-97	5.38807541477004	0.282	0.043	2.80546363573897e-93	Oligodendrocyte	Mlkl
4.69802831265198e-94	13.429520431096	0.397	0.084	1.40940849379559e-90	Oligodendrocyte	A230001M10Rik
8.5524773556269e-93	8.07970629420252	0.303	0.103	2.56574320668807e-89	Oligodendrocyte	Chst3
2.47968845840603e-92	6.42834356629719	0.21	0.082	7.4390653752181e-89	Oligodendrocyte	S100b
3.35062720315356e-91	6.79781217956365	0.457	0.184	1.00518816094607e-87	Oligodendrocyte	Stard13
1.30008835922834e-88	3.35430470967925	0.511	0.379	3.90026507768503e-85	Oligodendrocyte	Limch1
2.17199777568302e-87	37.719028608328	0.441	0.055	6.51599332704905e-84	Oligodendrocyte	Cldn14
4.89892685115119e-87	6.31842699618822	0.19	0.107	1.46967805534536e-83	Oligodendrocyte	Cldn34c1
3.08896505640549e-86	1.22919714536448	0.192	0.103	9.26689516921648e-83	Oligodendrocyte	Garem2
